event_title,summary,image_url,language,event_type,event_host,ticket_price,booking_url,start_date,end_date,start_time,end_time,event_place,full_address,country_name,state_name,city_name,postal_code
2025 Toronto Park Summit,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1006929763%2F12776543103%2F1%2Foriginal.20250411-173319?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C113%2C1200%2C600&s=f5452a5912c5b2354e05b5e7d0e02a01,,,Park People / Ami·es des parcs,5 - 25,https://www.eventbrite.ca/e/2025-toronto-park-summit-tickets-1248828462549?aff=ebdssbdestsearch,2012-06-14,2025-06-01,,18:00,Daniels Spectrum,"585 Dundas Street East Toronto, ON M5A 2B9 Show map",Canada,ON,,M5A 2B9
Boots N Boats Singer/ Songwriter Fest,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F943009863%2F184852655774%2F1%2Foriginal.20250123-163722?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0db175cbd6611a4849afafc9e9f39d3a,,,Boots 'N Boats,23.75,https://www.eventbrite.ca/e/boots-n-boats-singer-songwriter-fest-tickets-1143022102879?aff=ebdssbdestsearch,2025-06-20,2025-06-22,18:00,23:00,"Turtle Bay Marina, Woodsdale Road, Lake Country, BC, Canada","2860 Woodsdale Road Lake Country, BC V4V 1X9 Show map",Canada,BC,,V4V 1X9
2e colloque de l'ADPPNIQ,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F960735803%2F979157224383%2F1%2Foriginal.20250214-114458?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=dd075d750322b4958411935fa2f41882,,,ADPPNIQ / QAFNIPD,0,https://www.eventbrite.ca/e/billets-2e-colloque-de-ladppniq-1247065649929?aff=ebdssbdestsearch,,,,,Entourage sur-le-Lac,"99 Chemin du Tour-du-Lac Lac-Beauport, QC G3B 2R3 Afficher la carte",Canada,QC,,G3B 2R3
Country Night in Campbell River,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F950755353%2F1293708215463%2F1%2Foriginal.20250202-185138?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C84%2C1640%2C820&s=bfefa79ae80b420e3aaa3174c5ad32d1,,,OLD DAWG ENTERTAINMENT,22.63,https://www.eventbrite.ca/e/country-night-in-campbell-river-tickets-1232186626369?aff=ebdssbdestsearch,2025-06-21,2025-06-22,19:00,,Campbell River Community Centre,"401-11th ave Campbell River, BC V9W 4G2 Show map",Canada,BC,,V9W 4G2
Sir Winston Churchill Secondary 50th Year Reunion,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1001489293%2F2676710549761%2F1%2Foriginal.20250405-014902?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2732%2C1366&s=78f47f003221b59c4f03311326999880,,,Tracy Glenn,75,https://www.eventbrite.ca/e/sir-winston-churchill-secondary-50th-year-reunion-tickets-1313350660179?aff=ebdssbdestsearch,2005-06-14,2025-06-01,,21:00,Marine Drive Golf Club,"7425 Yew Street Vancouver, BC V6P 6H1 Show map",Canada,BC,,V6P 6H1
"Knox presents...Sean McCann, The Great Big Canadian Road Trip.",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F990179543%2F240821374401%2F1%2Foriginal.20250322-181720?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C27%2C2000%2C1000&s=0343023dfa95685a11691e119b97db14,,,Knox Presents...@Knox United Church,49.26,https://www.eventbrite.ca/e/knox-presentssean-mccann-the-great-big-canadian-road-trip-tickets-1297889585689?aff=ebdssbdestsearch,2007-06-07,2025-06-01,,21:00,Knox United Church,"345 Pym Street Parksville, BC V9P 1C8 Show map",Canada,BC,,V9P 1C8
"BEETLEJUICE JR. - June 6, 7:30pm",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F935645783%2F398091017257%2F1%2Foriginal.20250114-191424?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=61%2C0%2C2878%2C1439&s=4a48b7b9579808a3cec0ae8fa2a5e41c,,,Crane Creations Theatre Company,27.96,https://www.eventbrite.ca/e/beetlejuice-jr-june-6-730pm-tickets-1148789864409?aff=ebdssbdestsearch,2025-06-06,2025-06-01,07:30,20:30,Maja Prentice Theatre,"3650 Dixie Road Mississauga, ON L4Y 3V9 Show map",Canada,ON,,L4Y 3V9
Foundations for the Future: NSNPHA AGM & Educational Sessions,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1029659113%2F2338159995543%2F1%2Foriginal.20250513-133709?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00180555517023&fp-y=0.00155038751241&s=3d3756052ef9ce9b6bd5a83c44b5f9f4,,,NS Non-Profit Housing Association,0 - 193.03,https://www.eventbrite.ca/e/foundations-for-the-future-nsnpha-agm-educational-sessions-tickets-1299880259849?aff=ebdssbdestsearch,2025-06-18,2025-06-01,08:30,16:00,Atlantica Hotel Halifax,"1980 Robie Street Halifax, NS B3H 3G5 Show map",Canada,NS,,B3H 3G5
EPIC Board Match 2025⚡Networking & Education Event,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1002957733%2F479734380081%2F1%2Foriginal.20250407-171946?w=600&auto=format%2Ccompress&q=75&sharp=10&s=4285f0ece9f943758aa9e59b2f9e494c,,,EPIC Leadership,22.60,https://www.eventbrite.ca/e/epic-board-match-2025networking-education-event-tickets-1316454353409?aff=ebdssbdestsearch,2025-06-24,2025-06-01,18:00,21:00,"The Combine, 209 Wellington St W, Toronto","209 Wellington St West Toronto, ON M5V 3G7 Show map",Canada,ON,,M5V 3G7
CIM Porcupine Annual Golf Tournament,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1010183583%2F345796248507%2F1%2Foriginal.20250416-102541?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=34%2C0%2C438%2C219&s=adf0e3772c54220bb4a8249a027a0939,,,CIM,226,https://www.eventbrite.ca/e/cim-porcupine-annual-golf-tournament-tickets-1326482959239?aff=ebdssbdestsearch,2025-06-12,2025-06-01,11:00,21:00,Spruce Needles Golf Club,"2400 Dalton Road Timmins, ON P4R 1N4 Show map",Canada,ON,,P4R 1N4
Lei'ala Dance School's 7th Annual Hō'ike,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1017016703%2F398091017257%2F1%2Foriginal.20250425-205504?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C581%2C4954%2C2477&s=d65289f89f05ffb0a11bc494ca8d3189,,,Maja Prentice Theatre,30.09,https://www.eventbrite.ca/e/leiala-dance-schools-7th-annual-hoike-tickets-1339118432279?aff=ebdssbdestsearch,2025-06-14,2025-06-01,04:30,19:00,Maja Prentice Theatre,"3650 Dixie Road ##101 Mississauga, ON L4Y 3V9 Show map",Canada,ON,,L4Y 3V9
LADY 5 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F972746523%2F128764792935%2F1%2Foriginal.20250301-224202?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=4a15759d0616ffbfd9fbdca2f19b1731,,,Lady 5 in the Hole,20 - 30,https://www.eventbrite.ca/e/lady-5-2025-tickets-1250209011809?aff=ebdssbdestsearch,2008-06-07,2025-06-01,,23:30,Tranzac Club,"292 Brunswick Avenue Toronto, ON",Canada,ON,,M5S 2M7
2025 Canadian Masters Weightlifting Nationals,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F991792383%2F139364599803%2F1%2Foriginal.20250325-014053?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=79ac0bc53d5e98b7d40a9ffcd1b65dd5,,,Alberta Weightlifting Association,166.41,https://www.eventbrite.ca/e/2025-canadian-masters-weightlifting-nationals-registration-1249639117239?aff=ebdssbdestsearch,2025-06-27,2025-06-29,12:00,17:00,The Genesis Centre,"7555 Falconridge Boulevard Northeast #10 Calgary, AB T3J 0C9 Show map",Canada,AB,,T3J 0C9
Victoria Fire Fighters Present Victoria Wingstock 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F971515003%2F2046580829443%2F1%2Foriginal.20250228-005014?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.766098484848&fp-y=0.433774834437&s=e626155f2f77b9d5dd07b687d8b19509,,,Victoria Firefighters Charitable Foundation,86.53,https://www.eventbrite.ca/e/victoria-fire-fighters-present-victoria-wingstock-2025-tickets-1263154632509?aff=ebdssbdestsearch,2001-06-21,2025-06-01,,16:00,The Roundhouse,"369 Catherine Street Victoria, BC V9A 3S9 Show map",Canada,BC,,V9A 3S9
Button Masher,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F991536573%2F1773607841223%2F1%2Foriginal.20250324-201014?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.548611091845&fp-y=0.660561655904&s=f922f3a82fbffd0974fde5857e91168e,,,Drake Hotel,17.31,https://www.eventbrite.com/e/button-masher-tickets-1299967229979?aff=ebdssbdestsearch,2007-06-03,2025-06-01,,23:00,Underground,"1150 Queen Street West Toronto, ON M6J 1J3 Show map",Canada,ON,,M6J 1J3
Spice Queens,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F992443883%2F524144957129%2F1%2Foriginal.20250325-181602?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1500%2C750&s=a650baec1c63a623833d0d334bfe7bd6,,,The Hayloft Dancehall,54.17,https://www.eventbrite.ca/e/spice-queens-tickets-1301247509329?aff=ebdssbdestsearch,2025-06-13,2025-06-13,19:30,,The Hayloft Dancehall,"344 Salmon Pt. Rd Cherry Valley, ON K0K 1P0 Show map",Canada,ON,,K0K 1P0
Client Engagement Breakfast with TransLink,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1010635403%2F1118053499703%2F1%2Foriginal.20250416-185537?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00072627212062&fp-y=0.00453739968613&s=006d431b7131f5f34cae86194bb142b1,,,Association of Consulting Engineering Companies BC,28.78,https://www.eventbrite.ca/e/client-engagement-breakfast-with-translink-tickets-1323674779899?aff=ebdssbdestsearch,2025-06-24,2025-06-01,07:30,10:00,Terminal City Club,"837 West Hastings Street Vancouver, BC V6C 1B6 Show map",Canada,BC,,V6C 1B6
"The Masquerade | Toronto’s Top Fashion Show – June 1, 2025",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F989767923%2F1176521863213%2F1%2Foriginal.20250321-202311?w=600&auto=format%2Ccompress&q=75&sharp=10&s=93865f658e211a5c845ab0e26b722bc2,,,Toronto Fashion Network,19.96,https://www.eventbrite.ca/e/the-masquerade-torontos-top-fashion-show-june-1-2025-tickets-1297349801179?aff=ebdssbdestsearch,2006-06-01,2025-06-01,,23:59,Lavelle,"627 King Street West Toronto, ON M5V 1M5 Show map",Canada,ON,,M5V 1M5
Harland Williams,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F934457433%2F554040108509%2F1%2Foriginal.20250113-170953?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C990%2C495&s=2391180febd81f05529f313f7788fd3b,,,Bella Rose Arts Centre,44.88,https://www.eventbrite.ca/e/harland-williams-tickets-1153525799719?aff=ebdssbdestsearch,2007-06-27,2025-06-01,,21:00,283 Thomas Raddall Dr,"ive Halifax, NS B3S 1K3 Show map",Canada,NS,,B3S 1K3
Green Cast - Saturday,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1008614923%2F177324470796%2F1%2Foriginal.20250414-182602?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C35%2C1324%2C662&s=343235a360267c2d9354b567fdc87b85,,,Squamish Dance Centre,43.93,https://www.eventbrite.ca/e/green-cast-saturday-tickets-1323807627249?aff=ebdssbdestsearch,2002-06-21,2025-06-01,,16:30,Kay Meek Arts Centre,"1700 Mathers Avenue West Vancouver, BC V7V 2G6 Show map",Canada,BC,,V7V 2G6
School of Empowerment,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F982117783%2F350091602979%2F1%2Foriginal.20250312-182720?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8c9855062652c27135004fc1650506e4,,,Every Nation Metro Vancouver,270,https://www.eventbrite.ca/e/school-of-empowerment-registration-1281124420629?aff=ebdssbdestsearch,,,,,UBC Life Building,"6138 Student Union Boulevard Vancouver, BC V6T 1Z1 Show map",Canada,BC,,V6T 1Z1
DESIFEST 2025 - #1 Toronto South Asian Concert,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1040865963%2F176679018034%2F1%2Foriginal.20250528-182847?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=501b08b72417e964545fc992e73c8df3,,,DESIFEST Inc.,,https://www.eventbrite.ca/e/desifest-2025-1-toronto-south-asian-concert-tickets-1330910431929?aff=ebdssbdestsearch,2025-06-14,2025-06-01,11:00,23:00,Sankofa Square,"1 Dundas Street East Toronto, ON M5B 2R8 Show map",Canada,ON,,M5B 2R8
Sonata on Stage Presents: Frozen Jr Musical,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F971466523%2F304140706647%2F1%2Foriginal.20250227-233238?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=100%2C0%2C916%2C458&s=2f5ea898b310625536ecca8f6d18d549,,,Sonata On Stage,,https://www.eventbrite.ca/e/sonata-on-stage-presents-frozen-jr-musical-tickets-1263134923559?aff=ebdssbdestsearch,2025-06-07,2025-06-01,14:00,15:00,École secondaire catholique l'Essor,"13605 Saint Gregory's Road Windsor, ON N8N 3E4 Show map",Canada,ON,,N8N 3E4
32nd John K. Friesen Conference,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F997157443%2F243701104385%2F1%2Foriginal.20250331-205403?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C6750%2C3375&s=15394a772074bd0d50246b2cdf4f2356,,,SFU Gerontology,40 - 145,https://www.eventbrite.ca/e/32nd-john-k-friesen-conference-tickets-1307227736349?aff=ebdssbdestsearch,2025-06-05,2025-06-06,09:00,12:00,Simon Fraser University - Harbour Centre Campus,"515 West Hastings Street Segal Centre (HC1400) Vancouver, BC V6B 5K3 Show map",Canada,BC,,V6B 5K3
Sloan,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F956871963%2F1756203175463%2F1%2Foriginal.20250210-114707?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=a3d36fd1b7776d458ac337fbbcfc2ad1,,,BOND|ST Event Centre,62.40,https://www.eventbrite.com/e/sloan-tickets-1244751097039?aff=ebdssbdestsearch,2025-06-21,2025-06-21,19:00,,BOND|ST Event Centre,"44 Bond Street East Oshawa, ON L1G 1B2 Show map",Canada,ON,,L1G 1B2
BUILDING LINKAGES IN EMERGENCY MANAGEMENT,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F845650339%2F312939872647%2F1%2Foriginal.20240909-174346?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C7500%2C3750&s=2c40455581298f567f8d490c0b079a33,,,Niagara West Emergency Management,508.50,https://www.eventbrite.ca/e/building-linkages-in-emergency-management-tickets-1012992687397?aff=ebdssbdestsearch,2025-06-03,2025-06-04,08:30,14:00,"Holiday Inn & Suites St. Catharines Conf Ctr, an IHG Hotel","327 Ontario Street St. Catharines, ON L2R 5L3 Show map",Canada,ON,,L2R 5L3
Mining Society of Nova Scotia - Conference & AGM,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F980903163%2F1639462118613%2F1%2Foriginal.20250311-162457?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.005&fp-y=0.005&s=58952599b400215c157ec42ed3d88a51,,,Mining Society of Nova Scotia,0,https://www.eventbrite.ca/e/mining-society-of-nova-scotia-conference-agm-tickets-1279276764239?aff=ebdssbdestsearch,2025-06-11,2025-06-13,10:00,08:00,Oak Island Resort & Conference Centre,"36 Treasure Drive Western Shore, NS B0J 3M0 Show map",Canada,NS,,B0J 3M0
2025 Grand Design RV Owners 5th Annual Spruce Grove Alberta Rally,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F815177829%2F181958071533%2F1%2Foriginal.20240726-160302?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=365%2C0%2C1456%2C728&s=60f0969eee916c5534540bed65389af2,,,Ron & Sandy Lehay,29.02,https://www.eventbrite.ca/e/2025-grand-design-rv-owners-5th-annual-spruce-grove-alberta-rally-tickets-954052234917?aff=ebdssbdestsearch,2025-06-06,2025-06-09,13:00,09:00,Diamond Grove RV Campground,"41 Century Close Spruce Grove, AB T7B 3B3 Show map",Canada,AB,,T7B 3B3
Ottawa - IHSA & 3M- Bridging the Gap: A Safety Symposium,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1000174583%2F1918963135383%2F1%2Foriginal.20250403-171447?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1330%2C665&s=b27a633eb4e87827c8b88cd3df421685,,,Infrastructure Health and Safety Association,20,https://www.eventbrite.ca/e/ottawa-ihsa-3m-bridging-the-gap-a-safety-symposium-tickets-1247600449529?aff=ebdssbdestsearch,2025-06-12,2025-06-01,07:15,15:30,Interior Finishing Systems Training Centre (IFSTC),"435 Donald Street Ottawa, ON K1K 4X5 Show map",Canada,ON,,K1K 4X5
Kaleidoscope,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F948000893%2F1327027217193%2F1%2Foriginal.20250129-213010?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.258522727273&fp-y=0.805970149254&s=e57e400232be94ffb0e8d22c867254cd,,,The Kaleidoscope Show,24 - 80,https://www.eventbrite.com/e/kaleidoscope-tickets-1222875646979?aff=ebdssbdestsearch,2025-06-08,2025-06-01,09:00,13:00,270 Sherman Ave N,"270 Sherman Avenue North Hamilton, ON L8L 3Z4 Show map",Canada,ON,,L8L 3Z4
The Radiator Collective presents: Jennifer Castle w/ Lisa Bozikovic,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F996053243%2F2075666292403%2F1%2Foriginal.20250330-140834?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.410984848485&fp-y=0.339552238806&s=0f4e5f364de5839e23799a56738feb20,,,The Radiator Collective,35,https://www.eventbrite.com/e/the-radiator-collective-presents-jennifer-castle-w-lisa-bozikovic-tickets-1305757368439?aff=ebdssbdestsearch,2025-06-08,2025-06-01,07:30,19:30,The Andrew Picton,"31 King Street Prince Edward, ON K0K 2T0 Show map",Canada,ON,,K0K 2T0
Frank Spadone Live in Calgary,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F948263413%2F313505873109%2F1%2Foriginal.20250130-041617?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2116f971d3af0bebae20ec650fcaf940,,,Evil Eye Comedy Tour Productions,65,https://www.eventbrite.ca/e/frank-spadone-live-in-calgary-tickets-1227128166379?aff=ebdssbdestsearch,2025-06-14,2025-06-01,20:00,22:00,Calgary Italian Cultural Centre,"416 1 Avenue Northeast Calgary, AB T2E 0B4 Show map",Canada,AB,,T2E 0B4
Client Engagement Event with Metro Vancouver,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1010867493%2F1118053499703%2F1%2Foriginal.20250416-233439?w=600&auto=format%2Ccompress&q=75&sharp=10&s=7830ca19d75f178717d90c7319573961,,,Association of Consulting Engineering Companies BC,139.71,https://www.eventbrite.ca/e/client-engagement-event-with-metro-vancouver-tickets-1323846333019?aff=ebdssbdestsearch,2025-06-18,2025-06-01,15:00,18:30,Fairmont Hotel Vancouver,"900 West Georgia Street Vancouver, BC V6C 2W6 Show map",Canada,BC,,V6C 2W6
Grower Day 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F893424223%2F284396590571%2F1%2Foriginal.20241106-210342?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=59235e2eebffd87d1f2badf9d816cb10,,,Greenhouse Canada,37.61,https://www.eventbrite.ca/e/grower-day-2025-tickets-1075962796689?aff=ebdssbdestsearch,2025-06-17,2025-06-01,08:30,16:00,"Holiday Inn & Suites St. Catharines Conf Ctr, an IHG Hotel","327 Ontario Street St. Catharines, ON L2R 5L3 Show map",Canada,ON,,L2R 5L3
How I Became A Pirate - Jolly Roger Cast,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F989760713%2F2100169855013%2F1%2Foriginal.20250321-201444?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=02dcedfa500c00ccb2bbcb09a997c24b,,,The Stage Musical Theatre Academy,14.06,https://www.eventbrite.ca/e/how-i-became-a-pirate-jolly-roger-cast-tickets-1297367955479?aff=ebdssbdestsearch,2006-06-05,2025-06-01,,18:45,Laura C Muir Performing Arts,"700 Royal Avenue New Westminster, BC V3M 5Z5 Show map",Canada,BC,,V3M 5Z5
Fantasy Island: Beach Club at Night - WLW PRIDE PARTY - Friday June 27,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F996244013%2F221703245777%2F1%2Foriginal.20250330-211110?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=825df1a1ce29fd81d655780ef2a36073,,,About Last Night,32.58,https://www.eventbrite.ca/e/fantasy-island-beach-club-at-night-wlw-pride-party-friday-june-27-tickets-1305984718449?aff=ebdssbdestsearch,2025-06-27,2025-06-28,21:00,02:30,Grand Bizarre Supper Club,"15 Saskatchewan Road Toronto, ON M6K 3C3 Show map",Canada,ON,,M6K 3C3
"2025 CAFS Social, Book Launch and Awards Ceremony",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F980713763%2F487861506505%2F1%2Foriginal.20250311-134432?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.525737973761&fp-y=0.706225680934&s=6b99d35002121bb1ce257ddd99c5a3b4,,,Canadian Association for Food Studies,60,https://www.eventbrite.ca/e/2025-cafs-social-book-launch-and-awards-ceremony-tickets-1278375047179?aff=ebdssbdestsearch,2007-06-03,2025-06-01,,21:30,and/ore,"1040 Queen Street West Toronto, ON M6J 1H7 Show map",Canada,ON,,M6J 1H7
Bloom Womens Conference 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F991419023%2F287097371620%2F1%2Foriginal.20250324-182220?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C270%2C1080%2C540&s=1ce3b67195856892800497edc65a599c,,,Melissa Wiebe,45,https://www.eventbrite.ca/e/bloom-womens-conference-2025-registration-1299788064089?aff=ebdssbdestsearch,2025-06-14,2025-06-01,09:30,09:00,Lighthouse Gospel Church,"59 Victoria Street Port Burwell, ON N0J 1T0 Show map",Canada,ON,,N0J 1T0
Disney's My Son Pinocchio Jr. - Puppeteer Cast,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F989728983%2F2100169855013%2F1%2Foriginal.20250321-193649?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=b8594cbe3476ffdbba003726b36f453c,,,The Stage Musical Theatre Academy,14.06,https://www.eventbrite.ca/e/disneys-my-son-pinocchio-jr-puppeteer-cast-tickets-1297345438129?aff=ebdssbdestsearch,2008-06-05,2025-06-01,,21:15,Laura C Muir Performing Arts,"700 Royal Avenue New Westminster, BC V3M 5Z5 Show map",Canada,BC,,V3M 5Z5
CONCERT - Carmina Burana de Carl Orff,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F943793513%2F226737786585%2F1%2Foriginal.20250124-142850?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=9%2C0%2C724%2C362&s=b2cfdafe91d3c3d815b098a83443e829,,,CPNM-Basses-Laurentides,0  - 6523,https://www.eventbrite.ca/e/billets-concert-carmina-burana-de-carl-orff-1218454112049?aff=ebdssbdestsearch,2025-07-01,2025-06-01,20:00,22:00,Église de Sainte-Thérèse d'Avila,"10, rue de l'Église Sainte-Thérèse, QC J7E 3L1 Afficher la carte",Canada,RU,,J7E 3L1
"Plus je sais, mieux je suis - 12 juin",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1012563363%2F942531617313%2F1%2Foriginal.20250419-181030?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6dbbd270dfdf6f67d12129a63d08adc3,,,École Madeleine-de-Verchères,0  - 10,https://www.eventbrite.ca/e/billets-plus-je-sais-mieux-je-suis-12-juin-1313103831909?aff=ebdssbdestsearch,2025-12-01,2025-12-01,16:00,,Grande salle sous l’Église Saint-Jean-Berchmans au 5945 R. Cartier,"5945 Rue Cartier Montréal, QC H2G 1S7 Afficher la carte",Canada,QC,,H2G 1S7
Snotty Nose Rez Kids Concert,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F994820353%2F2142383244663%2F1%2Foriginal.jpg?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=def37621ec65661c649bed07ab2a5936,,,Ksenya Dorwart - Make It Happen Events,46.13,https://www.eventbrite.ca/e/snotty-nose-rez-kids-concert-tickets-1303819161209?aff=ebdssbdestsearch,2025-06-07,2025-06-01,19:30,06:30,West Fraser Centre,"330 Vaughan Street Quesnel, BC V2J 2T1 Show map",Canada,BC,,V2J 2T1
Classified - with Ria Mae - Live at the Shore Club - $45 (SATURDAY),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F990258693%2F137139223454%2F1%2Foriginal.20250322-211019?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C9000%2C4500&s=1454e5bfa3578d6c72a92d83765f5008,,,Shore Club,Sold Out,https://www.eventbrite.ca/e/classified-with-ria-mae-live-at-the-shore-club-45-saturday-tickets-1287445035759?aff=ebdssbdestsearch,,,,,,,Canada,,,
